provinceCode,isMergedProvince,districtCode,districtType,wardCode,wardType,isMergedWard,isDividedWard,province,district,ward,newProvince,newWard,newProvinceCode,newWardCode,newWardType,newWardLat,newWardLon,newWardAreaKm2
1,False,6,Quận,199.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Láng Hạ,Thủ đô Hà Nội,Láng,1,52.0,phường,21.0211,105.806,1.88
1,False,6,Quận,202.0,Phường,True,False,Thành phố Hà Nội,Quận Đống Đa,Phường Khâm Thiên,Thủ đô Hà Nội,Văn Miếu - Quốc Tử Giám,1,113.0,phường,21.0199,105.837,1.92
1,False,6,Quận,205.0,Phường,True,False,Thành phố Hà Nội,Quận Đống Đa,Phường Thổ Quan,Thủ đô Hà Nội,Văn Miếu - Quốc Tử Giám,1,113.0,phường,21.0199,105.837,1.92
1,False,6,Quận,208.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Nam Đồng,Thủ đô Hà Nội,Kim Liên,1,51.0,phường,21.0057,105.832,2.46
1,False,6,Quận,208.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Nam Đồng,Thủ đô Hà Nội,Đống Đa,1,25.0,phường,21.0119,105.822,2.07
1,False,6,Quận,208.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Nam Đồng,Thủ đô Hà Nội,Văn Miếu - Quốc Tử Giám,1,113.0,phường,21.0199,105.837,1.92
1,False,6,Quận,214.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Quang Trung,Thủ đô Hà Nội,Đống Đa,1,25.0,phường,21.0119,105.822,2.07
1,False,6,Quận,214.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Quang Trung,Thủ đô Hà Nội,Kim Liên,1,51.0,phường,21.0057,105.832,2.46
1,False,6,Quận,217.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Trung Liệt,Thủ đô Hà Nội,Kim Liên,1,51.0,phường,21.0057,105.832,2.46
1,False,6,Quận,217.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Trung Liệt,Thủ đô Hà Nội,Đống Đa,1,25.0,phường,21.0119,105.822,2.07
1,False,6,Quận,217.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Trung Liệt,Thủ đô Hà Nội,Ô Chợ Dừa,1,64.0,phường,21.0243,105.826,1.83
1,False,6,Quận,226.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Phương Liên Trung Tự,Thủ đô Hà Nội,Kim Liên,1,51.0,phường,21.0057,105.832,2.46
1,False,6,Quận,226.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Phương Liên Trung Tự,Thủ đô Hà Nội,Văn Miếu - Quốc Tử Giám,1,113.0,phường,21.0199,105.837,1.92
1,False,6,Quận,229.0,Phường,True,False,Thành phố Hà Nội,Quận Đống Đa,Phường Kim Liên,Thủ đô Hà Nội,Kim Liên,1,51.0,phường,21.0057,105.832,2.46
1,False,6,Quận,232.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Phương Mai,Thủ đô Hà Nội,Kim Liên,1,51.0,phường,21.0057,105.832,2.46
1,False,6,Quận,232.0,Phường,True,True,Thành phố Hà Nội,Quận Đống Đa,Phường Phương Mai,Thủ đô Hà Nội,Bạch Mai,1,5.0,phường,21.0022,105.852,2.95
1,False,6,Quận,235.0,Phường,True,False,Thành phố Hà Nội,Quận Đống Đa,Phường Thịnh Quang,Thủ đô Hà Nội,Đống Đa,1,25.0,phường,21.0119,105.822,2.07
1,False,6,Quận,238.0,Phường,True,False,Thành phố Hà Nội,Quận Đống Đa,Phường Khương Thượng,Thủ đô Hà Nội,Kim Liên,1,51.0,phường,21.0057,105.832,2.46
1,False,7,Quận,241.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Thủ đô Hà Nội,Cửa Nam,1,15.0,phường,21.0226,105.851,1.68
1,False,7,Quận,241.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Thủ đô Hà Nội,Hai Bà Trưng,1,33.0,phường,21.0136,105.852,2.65
1,False,7,Quận,241.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Thủ đô Hà Nội,Văn Miếu - Quốc Tử Giám,1,113.0,phường,21.0199,105.837,1.92
1,False,7,Quận,244.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Bạch Đằng,Thủ đô Hà Nội,Hai Bà Trưng,1,33.0,phường,21.0136,105.852,2.65
1,False,7,Quận,244.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Bạch Đằng,Thủ đô Hà Nội,Hồng Hà,1,42.0,phường,21.0567,105.845,15.09
1,False,7,Quận,247.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Phạm Đình Hổ,Thủ đô Hà Nội,Cửa Nam,1,15.0,phường,21.0226,105.851,1.68
1,False,7,Quận,247.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Phạm Đình Hổ,Thủ đô Hà Nội,Hai Bà Trưng,1,33.0,phường,21.0136,105.852,2.65
1,False,7,Quận,256.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Thủ đô Hà Nội,Bạch Mai,1,5.0,phường,21.0022,105.852,2.95
1,False,7,Quận,256.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Thủ đô Hà Nội,Hai Bà Trưng,1,33.0,phường,21.0136,105.852,2.65
1,False,7,Quận,256.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Thủ đô Hà Nội,Văn Miếu - Quốc Tử Giám,1,113.0,phường,21.0199,105.837,1.92
1,False,7,Quận,259.0,Phường,True,False,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Đồng Nhân,Thủ đô Hà Nội,Hai Bà Trưng,1,33.0,phường,21.0136,105.852,2.65
1,False,7,Quận,262.0,Phường,True,False,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Phố Huế,Thủ đô Hà Nội,Hai Bà Trưng,1,33.0,phường,21.0136,105.852,2.65
1,False,7,Quận,268.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Thủ đô Hà Nội,Hồng Hà,1,42.0,phường,21.0567,105.845,15.09
1,False,7,Quận,268.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Thủ đô Hà Nội,Lĩnh Nam,1,54.0,phường,20.9656,105.89,10.86
1,False,7,Quận,268.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Thủ đô Hà Nội,Vĩnh Tuy,1,118.0,phường,20.998,105.867,2.33
1,False,7,Quận,271.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Thanh Nhàn,Thủ đô Hà Nội,Bạch Mai,1,5.0,phường,21.0022,105.852,2.95
1,False,7,Quận,271.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Thanh Nhàn,Thủ đô Hà Nội,Hai Bà Trưng,1,33.0,phường,21.0136,105.852,2.65
1,False,7,Quận,277.0,Phường,True,False,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Bách Khoa,Thủ đô Hà Nội,Bạch Mai,1,5.0,phường,21.0022,105.852,2.95
1,False,7,Quận,280.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Đồng Tâm,Thủ đô Hà Nội,Bạch Mai,1,5.0,phường,21.0022,105.852,2.95
1,False,7,Quận,280.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Đồng Tâm,Thủ đô Hà Nội,Tương Mai,1,109.0,phường,20.9893,105.854,3.56
1,False,7,Quận,283.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Vĩnh Tuy,Thủ đô Hà Nội,Vĩnh Hưng,1,116.0,phường,20.9906,105.883,4.47
1,False,7,Quận,283.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Vĩnh Tuy,Thủ đô Hà Nội,Vĩnh Tuy,1,118.0,phường,20.998,105.867,2.33
1,False,7,Quận,289.0,Phường,True,False,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Quỳnh Mai,Thủ đô Hà Nội,Bạch Mai,1,5.0,phường,21.0022,105.852,2.95
1,False,7,Quận,292.0,Phường,True,False,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Bạch Mai,Thủ đô Hà Nội,Bạch Mai,1,5.0,phường,21.0022,105.852,2.95
1,False,7,Quận,295.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Minh Khai,Thủ đô Hà Nội,Bạch Mai,1,5.0,phường,21.0022,105.852,2.95
1,False,7,Quận,295.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Minh Khai,Thủ đô Hà Nội,Tương Mai,1,109.0,phường,20.9893,105.854,3.56
1,False,7,Quận,298.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Trương Định,Thủ đô Hà Nội,Bạch Mai,1,5.0,phường,21.0022,105.852,2.95
1,False,7,Quận,298.0,Phường,True,True,Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Trương Định,Thủ đô Hà Nội,Tương Mai,1,109.0,phường,20.9893,105.854,3.56
1,False,8,Quận,301.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Thanh Trì,Thủ đô Hà Nội,Lĩnh Nam,1,54.0,phường,20.9656,105.89,10.86
1,False,8,Quận,301.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Thanh Trì,Thủ đô Hà Nội,Vĩnh Hưng,1,116.0,phường,20.9906,105.883,4.47
1,False,8,Quận,304.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Vĩnh Hưng,Thủ đô Hà Nội,Hoàng Mai,1,41.0,phường,20.9746,105.862,9.04
1,False,8,Quận,304.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Vĩnh Hưng,Thủ đô Hà Nội,Tương Mai,1,109.0,phường,20.9893,105.854,3.56
1,False,8,Quận,304.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Vĩnh Hưng,Thủ đô Hà Nội,Vĩnh Hưng,1,116.0,phường,20.9906,105.883,4.47
1,False,8,Quận,304.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Vĩnh Hưng,Thủ đô Hà Nội,Vĩnh Tuy,1,118.0,phường,20.998,105.867,2.33
1,False,8,Quận,307.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Định Công,Thủ đô Hà Nội,Định Công,1,22.0,phường,20.9769,105.825,5.34
1,False,8,Quận,307.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Định Công,Thủ đô Hà Nội,Phương Liệt,1,79.0,phường,20.9926,105.832,3.2
1,False,8,Quận,310.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Mai Động,Thủ đô Hà Nội,Vĩnh Tuy,1,118.0,phường,20.998,105.867,2.33
1,False,8,Quận,310.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Mai Động,Thủ đô Hà Nội,Tương Mai,1,109.0,phường,20.9893,105.854,3.56
1,False,8,Quận,313.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Tương Mai,Thủ đô Hà Nội,Hoàng Mai,1,41.0,phường,20.9746,105.862,9.04
1,False,8,Quận,313.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Tương Mai,Thủ đô Hà Nội,Tương Mai,1,109.0,phường,20.9893,105.854,3.56
1,False,8,Quận,316.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Thủ đô Hà Nội,Định Công,1,22.0,phường,20.9769,105.825,5.34
1,False,8,Quận,316.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Thủ đô Hà Nội,Hoàng Liệt,1,40.0,phường,20.9615,105.832,4.04
1,False,8,Quận,316.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Thủ đô Hà Nội,Khương Đình,1,47.0,phường,20.991,105.815,3.1
1,False,8,Quận,316.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Thủ đô Hà Nội,Thanh Liệt,1,94.0,phường,20.9645,105.809,6.44
1,False,8,Quận,319.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Tân Mai,Thủ đô Hà Nội,Hoàng Mai,1,41.0,phường,20.9746,105.862,9.04
1,False,8,Quận,319.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Tân Mai,Thủ đô Hà Nội,Tương Mai,1,109.0,phường,20.9893,105.854,3.56
1,False,8,Quận,322.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Hoàng Văn Thụ,Thủ đô Hà Nội,Hoàng Mai,1,41.0,phường,20.9746,105.862,9.04
1,False,8,Quận,322.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Hoàng Văn Thụ,Thủ đô Hà Nội,Tương Mai,1,109.0,phường,20.9893,105.854,3.56
1,False,8,Quận,325.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Giáp Bát,Thủ đô Hà Nội,Định Công,1,22.0,phường,20.9769,105.825,5.34
1,False,8,Quận,325.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Giáp Bát,Thủ đô Hà Nội,Hoàng Mai,1,41.0,phường,20.9746,105.862,9.04
1,False,8,Quận,325.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Giáp Bát,Thủ đô Hà Nội,Tương Mai,1,109.0,phường,20.9893,105.854,3.56
1,False,8,Quận,328.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Lĩnh Nam,Thủ đô Hà Nội,Hoàng Mai,1,41.0,phường,20.9746,105.862,9.04
1,False,8,Quận,328.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Lĩnh Nam,Thủ đô Hà Nội,Lĩnh Nam,1,54.0,phường,20.9656,105.89,10.86
1,False,8,Quận,328.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Lĩnh Nam,Thủ đô Hà Nội,Vĩnh Hưng,1,116.0,phường,20.9906,105.883,4.47
1,False,8,Quận,331.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Thịnh Liệt,Thủ đô Hà Nội,Định Công,1,22.0,phường,20.9769,105.825,5.34
1,False,8,Quận,331.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Thịnh Liệt,Thủ đô Hà Nội,Hoàng Mai,1,41.0,phường,20.9746,105.862,9.04
1,False,8,Quận,331.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Thịnh Liệt,Thủ đô Hà Nội,Phương Liệt,1,79.0,phường,20.9926,105.832,3.2
1,False,8,Quận,331.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Thịnh Liệt,Thủ đô Hà Nội,Yên Sở,1,126.0,phường,20.9567,105.857,5.61
1,False,8,Quận,334.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Trần Phú,Thủ đô Hà Nội,Hoàng Mai,1,41.0,phường,20.9746,105.862,9.04
1,False,8,Quận,334.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Trần Phú,Thủ đô Hà Nội,Lĩnh Nam,1,54.0,phường,20.9656,105.89,10.86
1,False,8,Quận,334.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Trần Phú,Thủ đô Hà Nội,Yên Sở,1,126.0,phường,20.9567,105.857,5.61
1,False,8,Quận,337.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Hoàng Liệt,Thủ đô Hà Nội,Định Công,1,22.0,phường,20.9769,105.825,5.34
1,False,8,Quận,337.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Hoàng Liệt,Thủ đô Hà Nội,Hoàng Mai,1,41.0,phường,20.9746,105.862,9.04
1,False,8,Quận,337.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Hoàng Liệt,Thủ đô Hà Nội,Yên Sở,1,126.0,phường,20.9567,105.857,5.61
1,False,8,Quận,337.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Hoàng Liệt,Thủ đô Hà Nội,Hoàng Liệt,1,40.0,phường,20.9615,105.832,4.04
1,False,8,Quận,340.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Yên Sở,Thủ đô Hà Nội,Hoàng Mai,1,41.0,phường,20.9746,105.862,9.04
1,False,8,Quận,340.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Yên Sở,Thủ đô Hà Nội,Lĩnh Nam,1,54.0,phường,20.9656,105.89,10.86
1,False,8,Quận,340.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Yên Sở,Thủ đô Hà Nội,Thanh Trì,1,96.0,xã,20.9388,105.859,10.15
1,False,8,Quận,340.0,Phường,True,True,Thành phố Hà Nội,Quận Hoàng Mai,Phường Yên Sở,Thủ đô Hà Nội,Yên Sở,1,126.0,phường,20.9567,105.857,5.61
1,False,9,Quận,343.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Nhân Chính,Thủ đô Hà Nội,Đại Mỗ,1,17.0,phường,20.9935,105.775,8.1
1,False,9,Quận,343.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Nhân Chính,Thủ đô Hà Nội,Thanh Xuân,1,97.0,phường,20.9995,105.805,3.24
1,False,9,Quận,343.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Nhân Chính,Thủ đô Hà Nội,Yên Hòa,1,123.0,phường,21.0139,105.796,4.1
1,False,9,Quận,346.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Thượng Đình,Thủ đô Hà Nội,Khương Đình,1,47.0,phường,20.991,105.815,3.1
1,False,9,Quận,346.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Thượng Đình,Thủ đô Hà Nội,Thanh Xuân,1,97.0,phường,20.9995,105.805,3.24
1,False,9,Quận,349.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Khương Trung,Thủ đô Hà Nội,Khương Đình,1,47.0,phường,20.991,105.815,3.1
1,False,9,Quận,349.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Khương Trung,Thủ đô Hà Nội,Phương Liệt,1,79.0,phường,20.9926,105.832,3.2
1,False,9,Quận,352.0,Phường,True,False,Thành phố Hà Nội,Quận Thanh Xuân,Phường Khương Mai,Thủ đô Hà Nội,Phương Liệt,1,79.0,phường,20.9926,105.832,3.2
1,False,9,Quận,355.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Trung,Thủ đô Hà Nội,Khương Đình,1,47.0,phường,20.991,105.815,3.1
1,False,9,Quận,355.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Trung,Thủ đô Hà Nội,Thanh Xuân,1,97.0,phường,20.9995,105.805,3.24
1,False,9,Quận,358.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Phương Liệt,Thủ đô Hà Nội,Phương Liệt,1,79.0,phường,20.9926,105.832,3.2
1,False,9,Quận,358.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Phương Liệt,Thủ đô Hà Nội,Tương Mai,1,109.0,phường,20.9893,105.854,3.56
1,False,9,Quận,364.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Khương Đình,Thủ đô Hà Nội,Khương Đình,1,47.0,phường,20.991,105.815,3.1
1,False,9,Quận,364.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Khương Đình,Thủ đô Hà Nội,Phương Liệt,1,79.0,phường,20.9926,105.832,3.2
1,False,9,Quận,367.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Bắc,Thủ đô Hà Nội,Thanh Liệt,1,94.0,phường,20.9645,105.809,6.44
1,False,9,Quận,367.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Bắc,Thủ đô Hà Nội,Thanh Xuân,1,97.0,phường,20.9995,105.805,3.24
1,False,9,Quận,373.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Hạ Đình,Thủ đô Hà Nội,Khương Đình,1,47.0,phường,20.991,105.815,3.1
1,False,9,Quận,373.0,Phường,True,True,Thành phố Hà Nội,Quận Thanh Xuân,Phường Hạ Đình,Thủ đô Hà Nội,Thanh Liệt,1,94.0,phường,20.9645,105.809,6.44
1,False,16,Huyện,376.0,Thị trấn,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Thị trấn Sóc Sơn,Thủ đô Hà Nội,Sóc Sơn,1,84.0,xã,21.2462,105.85,68.24
1,False,16,Huyện,379.0,Xã,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Bắc Sơn,Thủ đô Hà Nội,Trung Giã,1,106.0,xã,21.3318,105.831,77.52
1,False,16,Huyện,382.0,Xã,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Minh Trí,Thủ đô Hà Nội,Kim Anh,1,50.0,xã,21.2765,105.763,52.8
1,False,16,Huyện,385.0,Xã,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Hồng Kỳ,Thủ đô Hà Nội,Trung Giã,1,106.0,xã,21.3318,105.831,77.52
1,False,16,Huyện,388.0,Xã,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Nam Sơn,Thủ đô Hà Nội,Trung Giã,1,106.0,xã,21.3318,105.831,77.52
1,False,16,Huyện,391.0,Xã,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Trung Giã,Thủ đô Hà Nội,Trung Giã,1,106.0,xã,21.3318,105.831,77.52
1,False,16,Huyện,394.0,Xã,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Tân Hưng,Thủ đô Hà Nội,Đa Phúc,1,16.0,xã,21.2506,105.901,55.32
1,False,16,Huyện,397.0,Xã,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Minh Phú,Thủ đô Hà Nội,Kim Anh,1,50.0,xã,21.2765,105.763,52.8
1,False,16,Huyện,400.0,Xã,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Phù Linh,Thủ đô Hà Nội,Sóc Sơn,1,84.0,xã,21.2462,105.85,68.24
1,False,16,Huyện,403.0,Xã,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Bắc Phú,Thủ đô Hà Nội,Đa Phúc,1,16.0,xã,21.2506,105.901,55.32
1,False,16,Huyện,406.0,Xã,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Tân Minh,Thủ đô Hà Nội,Sóc Sơn,1,84.0,xã,21.2462,105.85,68.24
1,False,16,Huyện,409.0,Xã,True,True,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Quang Tiến,Thủ đô Hà Nội,Nội Bài,1,63.0,xã,21.2303,105.785,51.64
1,False,16,Huyện,409.0,Xã,True,True,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Quang Tiến,Thủ đô Hà Nội,Sóc Sơn,1,84.0,xã,21.2462,105.85,68.24
1,False,16,Huyện,412.0,Xã,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Hiền Ninh,Thủ đô Hà Nội,Nội Bài,1,63.0,xã,21.2303,105.785,51.64
1,False,16,Huyện,415.0,Xã,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Tân Dân,Thủ đô Hà Nội,Kim Anh,1,50.0,xã,21.2765,105.763,52.8
1,False,16,Huyện,418.0,Xã,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Tiên Dược,Thủ đô Hà Nội,Sóc Sơn,1,84.0,xã,21.2462,105.85,68.24
1,False,16,Huyện,421.0,Xã,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Việt Long,Thủ đô Hà Nội,Đa Phúc,1,16.0,xã,21.2506,105.901,55.32
1,False,16,Huyện,424.0,Xã,True,False,Thành phố Hà Nội,Huyện Sóc Sơn,Xã Xuân Giang,Thủ đô Hà Nội,Đa Phúc,1,16.0,xã,21.2506,105.901,55.32
