old_wardCode,old_districtCode,old_provinceCode,old_ward,old_district,old_province,old_fullAddress,new_wardCode,new_provinceCode,new_ward,new_province,new_fullAddress,notSure,note
08665,239,25,Xã Thạch Đồng,Huyện Thanh Thuỷ,Tỉnh Phú Thọ,"Xã Thạch Đồng, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",08662,25,Xã Đào Xá,Phú Thọ,"Xã Đào Xá, Phú Thọ",False,
08701,239,25,Xã Tu Vũ,Huyện Thanh Thuỷ,Tỉnh Phú Thọ,"Xã Tu Vũ, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",08686,25,Xã Tu Vũ,Phú Thọ,"Xã Tu Vũ, Phú Thọ",False,
08671,239,25,Xã Tân Phương,Huyện Thanh Thuỷ,Tỉnh Phú Thọ,"Xã Tân Phương, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",08662,25,Xã Đào Xá,Phú Thọ,"Xã Đào Xá, Phú Thọ",False,
08668,239,25,Xã Xuân Lộc,Huyện Thanh Thuỷ,Tỉnh Phú Thọ,"Xã Xuân Lộc, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",08662,25,Xã Đào Xá,Phú Thọ,"Xã Đào Xá, Phú Thọ",False,
08683,239,25,Xã Đoan Hạ,Huyện Thanh Thuỷ,Tỉnh Phú Thọ,"Xã Đoan Hạ, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",08674,25,Xã Thanh Thủy,Phú Thọ,"Xã Thanh Thủy, Phú Thọ",False,
08662,239,25,Xã Đào Xá,Huyện Thanh Thuỷ,Tỉnh Phú Thọ,"Xã Đào Xá, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",08662,25,Xã Đào Xá,Phú Thọ,"Xã Đào Xá, Phú Thọ",False,
08686,239,25,Xã Đồng Trung,Huyện Thanh Thuỷ,Tỉnh Phú Thọ,"Xã Đồng Trung, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",08686,25,Xã Tu Vũ,Phú Thọ,"Xã Tu Vũ, Phú Thọ",False,
08566,240,25,Thị trấn Tân Phú,Huyện Tân Sơn,Tỉnh Phú Thọ,"Thị trấn Tân Phú, Huyện Tân Sơn, Tỉnh Phú Thọ",08566,25,Xã Tân Sơn,Phú Thọ,"Xã Tân Sơn, Phú Thọ",False,
08617,240,25,Xã Kim Thượng,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Kim Thượng, Huyện Tân Sơn, Tỉnh Phú Thọ",08590,25,Xã Xuân Đài,Phú Thọ,"Xã Xuân Đài, Phú Thọ",False,
08554,240,25,Xã Kiệt Sơn,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Kiệt Sơn, Huyện Tân Sơn, Tỉnh Phú Thọ",08560,25,Xã Lai Đồng,Phú Thọ,"Xã Lai Đồng, Phú Thọ",False,
08560,240,25,Xã Lai Đồng,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Lai Đồng, Huyện Tân Sơn, Tỉnh Phú Thọ",08560,25,Xã Lai Đồng,Phú Thọ,"Xã Lai Đồng, Phú Thọ",False,
08608,240,25,Xã Long Cốc,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Long Cốc, Huyện Tân Sơn, Tỉnh Phú Thọ",08620,25,Xã Long Cốc,Phú Thọ,"Xã Long Cốc, Phú Thọ",False,
08593,240,25,Xã Minh Đài,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Minh Đài, Huyện Tân Sơn, Tỉnh Phú Thọ",08593,25,Xã Minh Đài,Phú Thọ,"Xã Minh Đài, Phú Thọ",False,
08569,240,25,Xã Mỹ Thuận,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Mỹ Thuận, Huyện Tân Sơn, Tỉnh Phú Thọ",08593,25,Xã Minh Đài,Phú Thọ,"Xã Minh Đài, Phú Thọ",False,
08620,240,25,Xã Tam Thanh,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Tam Thanh, Huyện Tân Sơn, Tỉnh Phú Thọ",08620,25,Xã Long Cốc,Phú Thọ,"Xã Long Cốc, Phú Thọ",False,
08545,240,25,Xã Thu Cúc,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Thu Cúc, Huyện Tân Sơn, Tỉnh Phú Thọ",08545,25,Xã Thu Cúc,Phú Thọ,"Xã Thu Cúc, Phú Thọ",False,
08551,240,25,Xã Thu Ngạc,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Thu Ngạc, Huyện Tân Sơn, Tỉnh Phú Thọ",08566,25,Xã Tân Sơn,Phú Thọ,"Xã Tân Sơn, Phú Thọ",False,
08548,240,25,Xã Thạch Kiệt,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Thạch Kiệt, Huyện Tân Sơn, Tỉnh Phú Thọ",08566,25,Xã Tân Sơn,Phú Thọ,"Xã Tân Sơn, Phú Thọ",False,
08578,240,25,Xã Tân Sơn,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Tân Sơn, Huyện Tân Sơn, Tỉnh Phú Thọ",08560,25,Xã Lai Đồng,Phú Thọ,"Xã Lai Đồng, Phú Thọ",False,
08626,240,25,Xã Vinh Tiền,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Vinh Tiền, Huyện Tân Sơn, Tỉnh Phú Thọ",08620,25,Xã Long Cốc,Phú Thọ,"Xã Long Cốc, Phú Thọ",False,
08596,240,25,Xã Văn Luông,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Văn Luông, Huyện Tân Sơn, Tỉnh Phú Thọ",08593,25,Xã Minh Đài,Phú Thọ,"Xã Minh Đài, Phú Thọ",False,
08599,240,25,Xã Xuân Sơn,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Xuân Sơn, Huyện Tân Sơn, Tỉnh Phú Thọ",08590,25,Xã Xuân Đài,Phú Thọ,"Xã Xuân Đài, Phú Thọ",False,
08590,240,25,Xã Xuân Đài,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Xuân Đài, Huyện Tân Sơn, Tỉnh Phú Thọ",08590,25,Xã Xuân Đài,Phú Thọ,"Xã Xuân Đài, Phú Thọ",False,
08557,240,25,Xã Đồng Sơn,Huyện Tân Sơn,Tỉnh Phú Thọ,"Xã Đồng Sơn, Huyện Tân Sơn, Tỉnh Phú Thọ",08560,25,Xã Lai Đồng,Phú Thọ,"Xã Lai Đồng, Phú Thọ",False,
08290,234,25,Thị trấn Yên Lập,Huyện Yên Lập,Tỉnh Phú Thọ,"Thị trấn Yên Lập, Huyện Yên Lập, Tỉnh Phú Thọ",08290,25,Xã Yên Lập,Phú Thọ,"Xã Yên Lập, Phú Thọ",False,
08314,234,25,Xã Hưng Long,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Hưng Long, Huyện Yên Lập, Tỉnh Phú Thọ",08290,25,Xã Yên Lập,Phú Thọ,"Xã Yên Lập, Phú Thọ",False,
08299,234,25,Xã Lương Sơn,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Lương Sơn, Huyện Yên Lập, Tỉnh Phú Thọ",08296,25,Xã Sơn Lương,Phú Thọ,"Xã Sơn Lương, Phú Thọ",False,
08332,234,25,Xã Minh Hòa,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Minh Hòa, Huyện Yên Lập, Tỉnh Phú Thọ",08338,25,Xã Minh Hòa,Phú Thọ,"Xã Minh Hòa, Phú Thọ",False,
08293,234,25,Xã Mỹ Lung,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Mỹ Lung, Huyện Yên Lập, Tỉnh Phú Thọ",08296,25,Xã Sơn Lương,Phú Thọ,"Xã Sơn Lương, Phú Thọ",False,
08296,234,25,Xã Mỹ Lương,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Mỹ Lương, Huyện Yên Lập, Tỉnh Phú Thọ",08296,25,Xã Sơn Lương,Phú Thọ,"Xã Sơn Lương, Phú Thọ",False,
08317,234,25,Xã Nga Hoàng,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Nga Hoàng, Huyện Yên Lập, Tỉnh Phú Thọ",08323,25,Xã Thượng Long,Phú Thọ,"Xã Thượng Long, Phú Thọ",False,
08335,234,25,Xã Ngọc Lập,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Ngọc Lập, Huyện Yên Lập, Tỉnh Phú Thọ",08338,25,Xã Minh Hòa,Phú Thọ,"Xã Minh Hòa, Phú Thọ",False,
08338,234,25,Xã Ngọc Đồng,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Ngọc Đồng, Huyện Yên Lập, Tỉnh Phú Thọ",08338,25,Xã Minh Hòa,Phú Thọ,"Xã Minh Hòa, Phú Thọ",False,
08329,234,25,Xã Phúc Khánh,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Phúc Khánh, Huyện Yên Lập, Tỉnh Phú Thọ",08323,25,Xã Thượng Long,Phú Thọ,"Xã Thượng Long, Phú Thọ",False,
08323,234,25,Xã Thượng Long,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Thượng Long, Huyện Yên Lập, Tỉnh Phú Thọ",08323,25,Xã Thượng Long,Phú Thọ,"Xã Thượng Long, Phú Thọ",False,
08311,234,25,Xã Trung Sơn,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Trung Sơn, Huyện Yên Lập, Tỉnh Phú Thọ",08311,25,Xã Trung Sơn,Phú Thọ,"Xã Trung Sơn, Phú Thọ",False,
08302,234,25,Xã Xuân An,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Xuân An, Huyện Yên Lập, Tỉnh Phú Thọ",08305,25,Xã Xuân Viên,Phú Thọ,"Xã Xuân Viên, Phú Thọ",False,
08308,234,25,Xã Xuân Thủy,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Xuân Thủy, Huyện Yên Lập, Tỉnh Phú Thọ",08305,25,Xã Xuân Viên,Phú Thọ,"Xã Xuân Viên, Phú Thọ",False,
08305,234,25,Xã Xuân Viên,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Xuân Viên, Huyện Yên Lập, Tỉnh Phú Thọ",08305,25,Xã Xuân Viên,Phú Thọ,"Xã Xuân Viên, Phú Thọ",False,
08320,234,25,Xã Đồng Lạc,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Đồng Lạc, Huyện Yên Lập, Tỉnh Phú Thọ",08290,25,Xã Yên Lập,Phú Thọ,"Xã Yên Lập, Phú Thọ",False,
08326,234,25,Xã Đồng Thịnh,Huyện Yên Lập,Tỉnh Phú Thọ,"Xã Đồng Thịnh, Huyện Yên Lập, Tỉnh Phú Thọ",08290,25,Xã Yên Lập,Phú Thọ,"Xã Yên Lập, Phú Thọ",False,
07969,230,25,Thị trấn Đoan Hùng,Huyện Đoan Hùng,Tỉnh Phú Thọ,"Thị trấn Đoan Hùng, Huyện Đoan Hùng, Tỉnh Phú Thọ",07969,25,Xã Đoan Hùng,Phú Thọ,"Xã Đoan Hùng, Phú Thọ",False,
07996,230,25,Xã Bằng Doãn,Huyện Đoan Hùng,Tỉnh Phú Thọ,"Xã Bằng Doãn, Huyện Đoan Hùng, Tỉnh Phú Thọ",07996,25,Xã Bằng Luân,Phú Thọ,"Xã Bằng Luân, Phú Thọ",False,
07981,230,25,Xã Bằng Luân,Huyện Đoan Hùng,Tỉnh Phú Thọ,"Xã Bằng Luân, Huyện Đoan Hùng, Tỉnh Phú Thọ",07996,25,Xã Bằng Luân,Phú Thọ,"Xã Bằng Luân, Phú Thọ",False,
08050,230,25,Xã Ca Đình,Huyện Đoan Hùng,Tỉnh Phú Thọ,"Xã Ca Đình, Huyện Đoan Hùng, Tỉnh Phú Thọ",08023,25,Xã Tây Cốc,Phú Thọ,"Xã Tây Cốc, Phú Thọ",False,
08044,230,25,Xã Chân Mộng,Huyện Đoan Hùng,Tỉnh Phú Thọ,"Xã Chân Mộng, Huyện Đoan Hùng, Tỉnh Phú Thọ",08038,25,Xã Chân Mộng,Phú Thọ,"Xã Chân Mộng, Phú Thọ",False,
07999,230,25,Xã Chí Đám,Huyện Đoan Hùng,Tỉnh Phú Thọ,"Xã Chí Đám, Huyện Đoan Hùng, Tỉnh Phú Thọ",07999,25,Xã Chí Đám,Phú Thọ,"Xã Chí Đám, Phú Thọ",False,
08035,230,25,Xã Hùng Long,Huyện Đoan Hùng,Tỉnh Phú Thọ,"Xã Hùng Long, Huyện Đoan Hùng, Tỉnh Phú Thọ",08038,25,Xã Chân Mộng,Phú Thọ,"Xã Chân Mộng, Phú Thọ",False,
07975,230,25,Xã Hùng Xuyên,Huyện Đoan Hùng,Tỉnh Phú Thọ,"Xã Hùng Xuyên, Huyện Đoan Hùng, Tỉnh Phú Thọ",07999,25,Xã Chí Đám,Phú Thọ,"Xã Chí Đám, Phú Thọ",False,
08014,230,25,Xã Hợp Nhất,Huyện Đoan Hùng,Tỉnh Phú Thọ,"Xã Hợp Nhất, Huyện Đoan Hùng, Tỉnh Phú Thọ",07969,25,Xã Đoan Hùng,Phú Thọ,"Xã Đoan Hùng, Phú Thọ",False,
08008,230,25,Xã Ngọc Quan,Huyện Đoan Hùng,Tỉnh Phú Thọ,"Xã Ngọc Quan, Huyện Đoan Hùng, Tỉnh Phú Thọ",07969,25,Xã Đoan Hùng,Phú Thọ,"Xã Đoan Hùng, Phú Thọ",False,
07987,230,25,Xã Phú Lâm,Huyện Đoan Hùng,Tỉnh Phú Thọ,"Xã Phú Lâm, Huyện Đoan Hùng, Tỉnh Phú Thọ",08023,25,Xã Tây Cốc,Phú Thọ,"Xã Tây Cốc, Phú Thọ",False,
08005,230,25,Xã Phúc Lai,Huyện Đoan Hùng,Tỉnh Phú Thọ,"Xã Phúc Lai, Huyện Đoan Hùng, Tỉnh Phú Thọ",07996,25,Xã Bằng Luân,Phú Thọ,"Xã Bằng Luân, Phú Thọ",False,
08023,230,25,Xã Tây Cốc,Huyện Đoan Hùng,Tỉnh Phú Thọ,"Xã Tây Cốc, Huyện Đoan Hùng, Tỉnh Phú Thọ",08023,25,Xã Tây Cốc,Phú Thọ,"Xã Tây Cốc, Phú Thọ",False,
08038,230,25,Xã Yên Kiện,Huyện Đoan Hùng,Tỉnh Phú Thọ,"Xã Yên Kiện, Huyện Đoan Hùng, Tỉnh Phú Thọ",08038,25,Xã Chân Mộng,Phú Thọ,"Xã Chân Mộng, Phú Thọ",False,
07912,227,25,Phường Bạch Hạc,Thành phố Việt Trì,Tỉnh Phú Thọ,"Phường Bạch Hạc, Thành phố Việt Trì, Tỉnh Phú Thọ",07909,25,Phường Thanh Miếu,Phú Thọ,"Phường Thanh Miếu, Phú Thọ",False,
07888,227,25,Phường Dữu Lâu,Thành phố Việt Trì,Tỉnh Phú Thọ,"Phường Dữu Lâu, Thành phố Việt Trì, Tỉnh Phú Thọ",07900,25,Phường Việt Trì,Phú Thọ,"Phường Việt Trì, Phú Thọ",False,
07900,227,25,Phường Gia Cẩm,Thành phố Việt Trì,Tỉnh Phú Thọ,"Phường Gia Cẩm, Thành phố Việt Trì, Tỉnh Phú Thọ",07900,25,Phường Việt Trì,Phú Thọ,"Phường Việt Trì, Phú Thọ",False,
07933,227,25,Phường Minh Nông,Thành phố Việt Trì,Tỉnh Phú Thọ,"Phường Minh Nông, Thành phố Việt Trì, Tỉnh Phú Thọ",07900,25,Phường Việt Trì,Phú Thọ,"Phường Việt Trì, Phú Thọ",False,
07927,227,25,Phường Minh Phương,Thành phố Việt Trì,Tỉnh Phú Thọ,"Phường Minh Phương, Thành phố Việt Trì, Tỉnh Phú Thọ",07894,25,Phường Nông Trang,Phú Thọ,"Phường Nông Trang, Phú Thọ",False,
07894,227,25,Phường Nông Trang,Thành phố Việt Trì,Tỉnh Phú Thọ,"Phường Nông Trang, Thành phố Việt Trì, Tỉnh Phú Thọ",07894,25,Phường Nông Trang,Phú Thọ,"Phường Nông Trang, Phú Thọ",False,
07909,227,25,Phường Thanh Miếu,Thành phố Việt Trì,Tỉnh Phú Thọ,"Phường Thanh Miếu, Thành phố Việt Trì, Tỉnh Phú Thọ",07909,25,Phường Thanh Miếu,Phú Thọ,"Phường Thanh Miếu, Phú Thọ",False,
07906,227,25,Phường Thọ Sơn,Thành phố Việt Trì,Tỉnh Phú Thọ,"Phường Thọ Sơn, Thành phố Việt Trì, Tỉnh Phú Thọ",07909,25,Phường Thanh Miếu,Phú Thọ,"Phường Thanh Miếu, Phú Thọ",False,
07903,227,25,Phường Tiên Cát,Thành phố Việt Trì,Tỉnh Phú Thọ,"Phường Tiên Cát, Thành phố Việt Trì, Tỉnh Phú Thọ",07909,25,Phường Thanh Miếu,Phú Thọ,"Phường Thanh Miếu, Phú Thọ",False,
07897,227,25,Phường Tân Dân,Thành phố Việt Trì,Tỉnh Phú Thọ,"Phường Tân Dân, Thành phố Việt Trì, Tỉnh Phú Thọ",07900,25,Phường Việt Trì,Phú Thọ,"Phường Việt Trì, Phú Thọ",False,
07918,227,25,Phường Vân Phú,Thành phố Việt Trì,Tỉnh Phú Thọ,"Phường Vân Phú, Thành phố Việt Trì, Tỉnh Phú Thọ",07918,25,Phường Vân Phú,Phú Thọ,"Phường Vân Phú, Phú Thọ",False,
08506,227,25,Xã Chu Hóa,Thành phố Việt Trì,Tỉnh Phú Thọ,"Xã Chu Hóa, Thành phố Việt Trì, Tỉnh Phú Thọ",08515,25,Xã Hy Cương,Phú Thọ,"Xã Hy Cương, Phú Thọ",False,
08503,227,25,Xã Hy Cương,Thành phố Việt Trì,Tỉnh Phú Thọ,"Xã Hy Cương, Thành phố Việt Trì, Tỉnh Phú Thọ",08515,25,Xã Hy Cương,Phú Thọ,"Xã Hy Cương, Phú Thọ",False,
08287,227,25,Xã Hùng Lô,Thành phố Việt Trì,Tỉnh Phú Thọ,"Xã Hùng Lô, Thành phố Việt Trì, Tỉnh Phú Thọ",07918,25,Phường Vân Phú,Phú Thọ,"Phường Vân Phú, Phú Thọ",False,
08281,227,25,Xã Kim Đức,Thành phố Việt Trì,Tỉnh Phú Thọ,"Xã Kim Đức, Thành phố Việt Trì, Tỉnh Phú Thọ",07918,25,Phường Vân Phú,Phú Thọ,"Phường Vân Phú, Phú Thọ",False,
07921,227,25,Xã Phượng Lâu,Thành phố Việt Trì,Tỉnh Phú Thọ,"Xã Phượng Lâu, Thành phố Việt Trì, Tỉnh Phú Thọ",07918,25,Phường Vân Phú,Phú Thọ,"Phường Vân Phú, Phú Thọ",False,
07936,227,25,Xã Sông Lô,Thành phố Việt Trì,Tỉnh Phú Thọ,"Xã Sông Lô, Thành phố Việt Trì, Tỉnh Phú Thọ",07909,25,Phường Thanh Miếu,Phú Thọ,"Phường Thanh Miếu, Phú Thọ",False,
08515,227,25,Xã Thanh Đình,Thành phố Việt Trì,Tỉnh Phú Thọ,"Xã Thanh Đình, Thành phố Việt Trì, Tỉnh Phú Thọ",08515,25,Xã Hy Cương,Phú Thọ,"Xã Hy Cương, Phú Thọ",False,
07924,227,25,Xã Thụy Vân,Thành phố Việt Trì,Tỉnh Phú Thọ,"Xã Thụy Vân, Thành phố Việt Trì, Tỉnh Phú Thọ",07894,25,Phường Nông Trang,Phú Thọ,"Phường Nông Trang, Phú Thọ",False,
07930,227,25,Xã Trưng Vương,Thành phố Việt Trì,Tỉnh Phú Thọ,"Xã Trưng Vương, Thành phố Việt Trì, Tỉnh Phú Thọ",07900,25,Phường Việt Trì,Phú Thọ,"Phường Việt Trì, Phú Thọ",False,
07942,228,25,Phường Hùng Vương,Thị xã Phú Thọ,Tỉnh Phú Thọ,"Phường Hùng Vương, Thị xã Phú Thọ, Tỉnh Phú Thọ",07942,25,Phường Phú Thọ,Phú Thọ,"Phường Phú Thọ, Phú Thọ",False,
07945,228,25,Phường Phong Châu,Thị xã Phú Thọ,Tỉnh Phú Thọ,"Phường Phong Châu, Thị xã Phú Thọ, Tỉnh Phú Thọ",07954,25,Phường Phong Châu,Phú Thọ,"Phường Phong Châu, Phú Thọ",False,
07966,228,25,Phường Thanh Vinh,Thị xã Phú Thọ,Tỉnh Phú Thọ,"Phường Thanh Vinh, Thị xã Phú Thọ, Tỉnh Phú Thọ",07948,25,Phường Âu Cơ,Phú Thọ,"Phường Âu Cơ, Phú Thọ",False,
07948,228,25,Phường Âu Cơ,Thị xã Phú Thọ,Tỉnh Phú Thọ,"Phường Âu Cơ, Thị xã Phú Thọ, Tỉnh Phú Thọ",07948,25,Phường Âu Cơ,Phú Thọ,"Phường Âu Cơ, Phú Thọ",False,
07951,228,25,Xã Hà Lộc,Thị xã Phú Thọ,Tỉnh Phú Thọ,"Xã Hà Lộc, Thị xã Phú Thọ, Tỉnh Phú Thọ",07942,25,Phường Phú Thọ,Phú Thọ,"Phường Phú Thọ, Phú Thọ",False,
07963,228,25,Xã Hà Thạch,Thị xã Phú Thọ,Tỉnh Phú Thọ,"Xã Hà Thạch, Thị xã Phú Thọ, Tỉnh Phú Thọ",07954,25,Phường Phong Châu,Phú Thọ,"Phường Phong Châu, Phú Thọ",False,
07954,228,25,Xã Phú Hộ,Thị xã Phú Thọ,Tỉnh Phú Thọ,"Xã Phú Hộ, Thị xã Phú Thọ, Tỉnh Phú Thọ",07954,25,Phường Phong Châu,Phú Thọ,"Phường Phong Châu, Phú Thọ",False,
07960,228,25,Xã Thanh Minh,Thị xã Phú Thọ,Tỉnh Phú Thọ,"Xã Thanh Minh, Thị xã Phú Thọ, Tỉnh Phú Thọ",07948,25,Phường Âu Cơ,Phú Thọ,"Phường Âu Cơ, Phú Thọ",False,
07957,228,25,Xã Văn Lung,Thị xã Phú Thọ,Tỉnh Phú Thọ,"Xã Văn Lung, Thị xã Phú Thọ, Tỉnh Phú Thọ",07942,25,Phường Phú Thọ,Phú Thọ,"Phường Phú Thọ, Phú Thọ",False,
22319,563,54,Thị trấn Phú Hoà,Huyện Phú Hoà,Tỉnh Phú Yên,"Thị trấn Phú Hoà, Huyện Phú Hoà, Tỉnh Phú Yên",22319,66,Xã Phú Hòa 1,Đắk Lắk,"Xã Phú Hòa 1, Đắk Lắk",False,
22315,563,54,Xã Hòa An,Huyện Phú Hoà,Tỉnh Phú Yên,"Xã Hòa An, Huyện Phú Hoà, Tỉnh Phú Yên",22015,66,Phường Tuy Hòa,Đắk Lắk,"Phường Tuy Hòa, Đắk Lắk",True,
22309,563,54,Xã Hòa Hội,Huyện Phú Hoà,Tỉnh Phú Yên,"Xã Hòa Hội, Huyện Phú Hoà, Tỉnh Phú Yên",22319,66,Xã Phú Hòa 1,Đắk Lắk,"Xã Phú Hòa 1, Đắk Lắk",False,
22303,563,54,Xã Hòa Quang Bắc,Huyện Phú Hoà,Tỉnh Phú Yên,"Xã Hòa Quang Bắc, Huyện Phú Hoà, Tỉnh Phú Yên",22303,66,Xã Phú Hòa 2,Đắk Lắk,"Xã Phú Hòa 2, Đắk Lắk",False,
22306,563,54,Xã Hòa Quang Nam,Huyện Phú Hoà,Tỉnh Phú Yên,"Xã Hòa Quang Nam, Huyện Phú Hoà, Tỉnh Phú Yên",22303,66,Xã Phú Hòa 2,Đắk Lắk,"Xã Phú Hòa 2, Đắk Lắk",False,
22324,563,54,Xã Hòa Thắng,Huyện Phú Hoà,Tỉnh Phú Yên,"Xã Hòa Thắng, Huyện Phú Hoà, Tỉnh Phú Yên",22319,66,Xã Phú Hòa 1,Đắk Lắk,"Xã Phú Hòa 1, Đắk Lắk",False,
22312,563,54,Xã Hòa Trị,Huyện Phú Hoà,Tỉnh Phú Yên,"Xã Hòa Trị, Huyện Phú Hoà, Tỉnh Phú Yên",22015,66,Phường Tuy Hòa,Tỉnh Đắk Lắk,"Phường Tuy Hòa, Tỉnh Đắk Lắk",True,
22321,563,54,Xã Hòa Định Tây,Huyện Phú Hoà,Tỉnh Phú Yên,"Xã Hòa Định Tây, Huyện Phú Hoà, Tỉnh Phú Yên",22319,66,Xã Phú Hòa 1,Đắk Lắk,"Xã Phú Hòa 1, Đắk Lắk",False,
22318,563,54,Xã Hòa Định Đông,Huyện Phú Hoà,Tỉnh Phú Yên,"Xã Hòa Định Đông, Huyện Phú Hoà, Tỉnh Phú Yên",22319,66,Xã Phú Hòa 1,Đắk Lắk,"Xã Phú Hòa 1, Đắk Lắk",False,
22207,561,54,Thị trấn Hai Riêng,Huyện Sông Hinh,Tỉnh Phú Yên,"Thị trấn Hai Riêng, Huyện Sông Hinh, Tỉnh Phú Yên",22207,66,Xã Sông Hinh,Đắk Lắk,"Xã Sông Hinh, Đắk Lắk",False,
22216,561,54,Xã Ea Bá,Huyện Sông Hinh,Tỉnh Phú Yên,"Xã Ea Bá, Huyện Sông Hinh, Tỉnh Phú Yên",22225,66,Xã Ea Bá,Đắk Lắk,"Xã Ea Bá, Đắk Lắk",False,
22210,561,54,Xã Ea Lâm,Huyện Sông Hinh,Tỉnh Phú Yên,"Xã Ea Lâm, Huyện Sông Hinh, Tỉnh Phú Yên",22237,66,Xã Ea Ly,Đắk Lắk,"Xã Ea Ly, Đắk Lắk",False,
22225,561,54,Xã EaBar,Huyện Sông Hinh,Tỉnh Phú Yên,"Xã EaBar, Huyện Sông Hinh, Tỉnh Phú Yên",22225,66,Xã Ea Bá,Đắk Lắk,"Xã Ea Bá, Đắk Lắk",False,
22228,561,54,Xã EaBia,Huyện Sông Hinh,Tỉnh Phú Yên,"Xã EaBia, Huyện Sông Hinh, Tỉnh Phú Yên",22207,66,Xã Sông Hinh,Đắk Lắk,"Xã Sông Hinh, Đắk Lắk",False,
22231,561,54,Xã EaTrol,Huyện Sông Hinh,Tỉnh Phú Yên,"Xã EaTrol, Huyện Sông Hinh, Tỉnh Phú Yên",22207,66,Xã Sông Hinh,Đắk Lắk,"Xã Sông Hinh, Đắk Lắk",False,
22237,561,54,Xã Ealy,Huyện Sông Hinh,Tỉnh Phú Yên,"Xã Ealy, Huyện Sông Hinh, Tỉnh Phú Yên",22237,66,Xã Ea Ly,Đắk Lắk,"Xã Ea Ly, Đắk Lắk",False,
22234,561,54,Xã Sông Hinh,Huyện Sông Hinh,Tỉnh Phú Yên,"Xã Sông Hinh, Huyện Sông Hinh, Tỉnh Phú Yên",22207,66,Xã Sông Hinh,Đắk Lắk,"Xã Sông Hinh, Đắk Lắk",False,
22219,561,54,Xã Sơn Giang,Huyện Sông Hinh,Tỉnh Phú Yên,"Xã Sơn Giang, Huyện Sông Hinh, Tỉnh Phú Yên",22222,66,Xã Đức Bình,Đắk Lắk,"Xã Đức Bình, Đắk Lắk",False,
22213,561,54,Xã Đức Bình Tây,Huyện Sông Hinh,Tỉnh Phú Yên,"Xã Đức Bình Tây, Huyện Sông Hinh, Tỉnh Phú Yên",22222,66,Xã Đức Bình,Đắk Lắk,"Xã Đức Bình, Đắk Lắk",False,
22222,561,54,Xã Đức Bình Đông,Huyện Sông Hinh,Tỉnh Phú Yên,"Xã Đức Bình Đông, Huyện Sông Hinh, Tỉnh Phú Yên",22222,66,Xã Đức Bình,Đắk Lắk,"Xã Đức Bình, Đắk Lắk",False,
22165,560,54,Thị trấn Củng Sơn,Huyện Sơn Hòa,Tỉnh Phú Yên,"Thị trấn Củng Sơn, Huyện Sơn Hòa, Tỉnh Phú Yên",22165,66,Xã Sơn Hòa,Đắk Lắk,"Xã Sơn Hòa, Đắk Lắk",False,
22180,560,54,Xã Cà Lúi,Huyện Sơn Hòa,Tỉnh Phú Yên,"Xã Cà Lúi, Huyện Sơn Hòa, Tỉnh Phú Yên",22171,66,Xã Tây Sơn,Đắk Lắk,"Xã Tây Sơn, Đắk Lắk",False,
22192,560,54,Xã Eachà Rang,Huyện Sơn Hòa,Tỉnh Phú Yên,"Xã Eachà Rang, Huyện Sơn Hòa, Tỉnh Phú Yên",22192,66,Xã Suối Trai,Đắk Lắk,"Xã Suối Trai, Đắk Lắk",False,
