provinceCode,isMergedProvince,districtCode,districtType,wardCode,wardType,isMergedWard,isDividedWard,province,district,ward,newProvince,newWard,newWardShort,newProvinceCode,newProvinceLat,newProvinceLon,newWardCode,newWardType,newWardLat,newWardLon,newWardAreaKm2
1,False,277,Huyện,10066.0,Xã,True,True,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Tân Tiến,Thành phố Hà Nội,Xã Trần Phú,Trần Phú,01,21.0001,105.698,10081,Xã,20.8423,105.65,44.36
1,False,277,Huyện,10066.0,Xã,True,True,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Tân Tiến,Thành phố Hà Nội,Xã Xuân Mai,Xuân Mai,01,21.0001,105.698,10045,Xã,20.8731,105.593,50.72
1,False,277,Huyện,10069.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Nam Phương Tiến,Thành phố Hà Nội,Xã Xuân Mai,Xuân Mai,01,21.0001,105.698,10045,Xã,20.8731,105.593,50.72
1,False,277,Huyện,10072.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hợp Đồng,Thành phố Hà Nội,Xã Quảng Bị,Quảng Bị,01,21.0001,105.698,10072,Xã,20.873,105.703,37.14
1,False,277,Huyện,10075.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hoàng Văn Thụ,Thành phố Hà Nội,Xã Trần Phú,Trần Phú,01,21.0001,105.698,10081,Xã,20.8423,105.65,44.36
1,False,277,Huyện,10078.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hoàng Diệu,Thành phố Hà Nội,Xã Quảng Bị,Quảng Bị,01,21.0001,105.698,10072,Xã,20.873,105.703,37.14
1,False,277,Huyện,10081.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hữu Văn,Thành phố Hà Nội,Xã Trần Phú,Trần Phú,01,21.0001,105.698,10081,Xã,20.8423,105.65,44.36
1,False,277,Huyện,10084.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Quảng Bị,Thành phố Hà Nội,Xã Quảng Bị,Quảng Bị,01,21.0001,105.698,10072,Xã,20.873,105.703,37.14
1,False,277,Huyện,10087.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Mỹ Lương,Thành phố Hà Nội,Xã Trần Phú,Trần Phú,01,21.0001,105.698,10081,Xã,20.8423,105.65,44.36
1,False,277,Huyện,10090.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Thượng Vực,Thành phố Hà Nội,Xã Hòa Phú,Hòa Phú,01,21.0001,105.698,10096,Xã,20.8239,105.735,29.87
1,False,277,Huyện,10096.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hồng Phú,Thành phố Hà Nội,Xã Hòa Phú,Hòa Phú,01,21.0001,105.698,10096,Xã,20.8239,105.735,29.87
1,False,277,Huyện,10099.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Trần Phú,Thành phố Hà Nội,Xã Trần Phú,Trần Phú,01,21.0001,105.698,10081,Xã,20.8423,105.65,44.36
1,False,277,Huyện,10102.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Văn Võ,Thành phố Hà Nội,Xã Hòa Phú,Hòa Phú,01,21.0001,105.698,10096,Xã,20.8239,105.735,29.87
1,False,277,Huyện,10105.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Đồng Lạc,Thành phố Hà Nội,Xã Hòa Phú,Hòa Phú,01,21.0001,105.698,10096,Xã,20.8239,105.735,29.87
1,False,277,Huyện,10108.0,Xã,True,False,Thành phố Hà Nội,Huyện Chương Mỹ,Xã Hòa Phú,Thành phố Hà Nội,Xã Hòa Phú,Hòa Phú,01,21.0001,105.698,10096,Xã,20.8239,105.735,29.87
1,False,278,Huyện,10114.0,Thị trấn,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Thị trấn Kim Bài,Thành phố Hà Nội,Xã Thanh Oai,Thanh Oai,01,21.0001,105.698,10114,Xã,20.8465,105.767,26.86
1,False,278,Huyện,10120.0,Xã,True,True,Thành phố Hà Nội,Huyện Thanh Oai,Xã Cự Khê,Thành phố Hà Nội,Xã Bình Minh,Bình Minh,01,21.0001,105.698,10126,Xã,20.904,105.762,29.86
1,False,278,Huyện,10120.0,Xã,True,True,Thành phố Hà Nội,Huyện Thanh Oai,Xã Cự Khê,Thành phố Hà Nội,Phường Phú Lương,Phú Lương,01,21.0001,105.698,09568,Phường,20.9392,105.767,9.4
1,False,278,Huyện,10126.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Bích Hòa,Thành phố Hà Nội,Xã Bình Minh,Bình Minh,01,21.0001,105.698,10126,Xã,20.904,105.762,29.86
1,False,278,Huyện,10129.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Mỹ Hưng,Thành phố Hà Nội,Xã Tam Hưng,Tam Hưng,01,21.0001,105.698,10144,Xã,20.8758,105.798,29.45
1,False,278,Huyện,10132.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Cao Viên,Thành phố Hà Nội,Xã Bình Minh,Bình Minh,01,21.0001,105.698,10126,Xã,20.904,105.762,29.86
1,False,278,Huyện,10135.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Bình Minh,Thành phố Hà Nội,Xã Bình Minh,Bình Minh,01,21.0001,105.698,10126,Xã,20.904,105.762,29.86
1,False,278,Huyện,10138.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Tam Hưng,Thành phố Hà Nội,Xã Tam Hưng,Tam Hưng,01,21.0001,105.698,10144,Xã,20.8758,105.798,29.45
1,False,278,Huyện,10141.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Thanh Cao,Thành phố Hà Nội,Xã Bình Minh,Bình Minh,01,21.0001,105.698,10126,Xã,20.904,105.762,29.86
1,False,278,Huyện,10144.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Thanh Thùy,Thành phố Hà Nội,Xã Tam Hưng,Tam Hưng,01,21.0001,105.698,10144,Xã,20.8758,105.798,29.45
1,False,278,Huyện,10147.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Thanh Mai,Thành phố Hà Nội,Xã Thanh Oai,Thanh Oai,01,21.0001,105.698,10114,Xã,20.8465,105.767,26.86
1,False,278,Huyện,10150.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Thanh Văn,Thành phố Hà Nội,Xã Tam Hưng,Tam Hưng,01,21.0001,105.698,10144,Xã,20.8758,105.798,29.45
1,False,278,Huyện,10153.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Đỗ Động,Thành phố Hà Nội,Xã Thanh Oai,Thanh Oai,01,21.0001,105.698,10114,Xã,20.8465,105.767,26.86
1,False,278,Huyện,10156.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Kim An,Thành phố Hà Nội,Xã Thanh Oai,Thanh Oai,01,21.0001,105.698,10114,Xã,20.8465,105.767,26.86
1,False,278,Huyện,10159.0,Xã,True,True,Thành phố Hà Nội,Huyện Thanh Oai,Xã Kim Thư,Thành phố Hà Nội,Xã Hòa Phú,Hòa Phú,01,21.0001,105.698,10096,Xã,20.8239,105.735,29.87
1,False,278,Huyện,10159.0,Xã,True,True,Thành phố Hà Nội,Huyện Thanh Oai,Xã Kim Thư,Thành phố Hà Nội,Xã Thanh Oai,Thanh Oai,01,21.0001,105.698,10114,Xã,20.8465,105.767,26.86
1,False,278,Huyện,10162.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Phương Trung,Thành phố Hà Nội,Xã Thanh Oai,Thanh Oai,01,21.0001,105.698,10114,Xã,20.8465,105.767,26.86
1,False,278,Huyện,10165.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Tân Ước,Thành phố Hà Nội,Xã Dân Hòa,Dân Hòa,01,21.0001,105.698,10180,Xã,20.8094,105.792,38.43
1,False,278,Huyện,10168.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Dân Hòa,Thành phố Hà Nội,Xã Dân Hòa,Dân Hòa,01,21.0001,105.698,10180,Xã,20.8094,105.792,38.43
1,False,278,Huyện,10171.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Liên Châu,Thành phố Hà Nội,Xã Dân Hòa,Dân Hòa,01,21.0001,105.698,10180,Xã,20.8094,105.792,38.43
1,False,278,Huyện,10174.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Cao Xuân Dương,Thành phố Hà Nội,Xã Dân Hòa,Dân Hòa,01,21.0001,105.698,10180,Xã,20.8094,105.792,38.43
1,False,278,Huyện,10180.0,Xã,True,False,Thành phố Hà Nội,Huyện Thanh Oai,Xã Hồng Dương,Thành phố Hà Nội,Xã Dân Hòa,Dân Hòa,01,21.0001,105.698,10180,Xã,20.8094,105.792,38.43
1,False,279,Huyện,10183.0,Thị trấn,True,False,Thành phố Hà Nội,Huyện Thường Tín,Thị trấn Thường Tín,Thành phố Hà Nội,Xã Thường Tín,Thường Tín,01,21.0001,105.698,10183,Xã,20.8769,105.841,28.29
1,False,279,Huyện,10186.0,Xã,True,True,Thành phố Hà Nội,Huyện Thường Tín,Xã Ninh Sở,Thành phố Hà Nội,Xã Hồng Vân,Hồng Vân,01,21.0001,105.698,10210,Xã,20.8797,105.888,24.53
1,False,279,Huyện,10186.0,Xã,True,True,Thành phố Hà Nội,Huyện Thường Tín,Xã Ninh Sở,Thành phố Hà Nội,Xã Nam Phù,Nam Phù,01,21.0001,105.698,00685,Xã,20.9197,105.884,13.74
1,False,279,Huyện,10189.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Nhị Khê,Thành phố Hà Nội,Xã Thường Tín,Thường Tín,01,21.0001,105.698,10183,Xã,20.8769,105.841,28.29
1,False,279,Huyện,10192.0,Xã,True,True,Thành phố Hà Nội,Huyện Thường Tín,Xã Duyên Thái,Thành phố Hà Nội,Xã Hồng Vân,Hồng Vân,01,21.0001,105.698,10210,Xã,20.8797,105.888,24.53
1,False,279,Huyện,10192.0,Xã,True,True,Thành phố Hà Nội,Huyện Thường Tín,Xã Duyên Thái,Thành phố Hà Nội,Xã Nam Phù,Nam Phù,01,21.0001,105.698,00685,Xã,20.9197,105.884,13.74
1,False,279,Huyện,10192.0,Xã,True,True,Thành phố Hà Nội,Huyện Thường Tín,Xã Duyên Thái,Thành phố Hà Nội,Xã Ngọc Hồi,Ngọc Hồi,01,21.0001,105.698,00679,Xã,20.9123,105.837,13.35
1,False,279,Huyện,10195.0,Xã,True,True,Thành phố Hà Nội,Huyện Thường Tín,Xã Khánh Hà,Thành phố Hà Nội,Xã Ngọc Hồi,Ngọc Hồi,01,21.0001,105.698,00679,Xã,20.9123,105.837,13.35
1,False,279,Huyện,10195.0,Xã,True,True,Thành phố Hà Nội,Huyện Thường Tín,Xã Khánh Hà,Thành phố Hà Nội,Xã Thường Tín,Thường Tín,01,21.0001,105.698,10183,Xã,20.8769,105.841,28.29
1,False,279,Huyện,10198.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Hòa Bình,Thành phố Hà Nội,Xã Thường Tín,Thường Tín,01,21.0001,105.698,10183,Xã,20.8769,105.841,28.29
1,False,279,Huyện,10201.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Văn Bình,Thành phố Hà Nội,Xã Thường Tín,Thường Tín,01,21.0001,105.698,10183,Xã,20.8769,105.841,28.29
1,False,279,Huyện,10204.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Hiền Giang,Thành phố Hà Nội,Xã Thường Tín,Thường Tín,01,21.0001,105.698,10183,Xã,20.8769,105.841,28.29
1,False,279,Huyện,10207.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Hồng Vân,Thành phố Hà Nội,Xã Hồng Vân,Hồng Vân,01,21.0001,105.698,10210,Xã,20.8797,105.888,24.53
1,False,279,Huyện,10210.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Vân Tảo,Thành phố Hà Nội,Xã Hồng Vân,Hồng Vân,01,21.0001,105.698,10210,Xã,20.8797,105.888,24.53
1,False,279,Huyện,10213.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Liên Phương,Thành phố Hà Nội,Xã Hồng Vân,Hồng Vân,01,21.0001,105.698,10210,Xã,20.8797,105.888,24.53
1,False,279,Huyện,10216.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Văn Phú,Thành phố Hà Nội,Xã Thường Tín,Thường Tín,01,21.0001,105.698,10183,Xã,20.8769,105.841,28.29
1,False,279,Huyện,10219.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Tự Nhiên,Thành phố Hà Nội,Xã Chương Dương,Chương Dương,01,21.0001,105.698,10237,Xã,20.8354,105.901,28.89
1,False,279,Huyện,10222.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Tiền Phong,Thành phố Hà Nội,Xã Thường Tín,Thường Tín,01,21.0001,105.698,10183,Xã,20.8769,105.841,28.29
1,False,279,Huyện,10225.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Hà Hồi,Thành phố Hà Nội,Xã Hồng Vân,Hồng Vân,01,21.0001,105.698,10210,Xã,20.8797,105.888,24.53
1,False,279,Huyện,10231.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Nguyễn Trãi,Thành phố Hà Nội,Xã Thượng Phúc,Thượng Phúc,01,21.0001,105.698,10231,Xã,20.8297,105.856,28.91
1,False,279,Huyện,10234.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Quất Động,Thành phố Hà Nội,Xã Thượng Phúc,Thượng Phúc,01,21.0001,105.698,10231,Xã,20.8297,105.856,28.91
1,False,279,Huyện,10237.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Chương Dương,Thành phố Hà Nội,Xã Chương Dương,Chương Dương,01,21.0001,105.698,10237,Xã,20.8354,105.901,28.89
1,False,279,Huyện,10240.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Tân Minh,Thành phố Hà Nội,Xã Thượng Phúc,Thượng Phúc,01,21.0001,105.698,10231,Xã,20.8297,105.856,28.91
1,False,279,Huyện,10243.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Lê Lợi,Thành phố Hà Nội,Xã Chương Dương,Chương Dương,01,21.0001,105.698,10237,Xã,20.8354,105.901,28.89
1,False,279,Huyện,10246.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Thắng Lợi,Thành phố Hà Nội,Xã Chương Dương,Chương Dương,01,21.0001,105.698,10237,Xã,20.8354,105.901,28.89
1,False,279,Huyện,10249.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Dũng Tiến,Thành phố Hà Nội,Xã Thượng Phúc,Thượng Phúc,01,21.0001,105.698,10231,Xã,20.8297,105.856,28.91
1,False,279,Huyện,10255.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Nghiêm Xuyên,Thành phố Hà Nội,Xã Thượng Phúc,Thượng Phúc,01,21.0001,105.698,10231,Xã,20.8297,105.856,28.91
1,False,279,Huyện,10258.0,Xã,True,True,Thành phố Hà Nội,Huyện Thường Tín,Xã Tô Hiệu,Thành phố Hà Nội,Xã Chương Dương,Chương Dương,01,21.0001,105.698,10237,Xã,20.8354,105.901,28.89
1,False,279,Huyện,10258.0,Xã,True,True,Thành phố Hà Nội,Huyện Thường Tín,Xã Tô Hiệu,Thành phố Hà Nội,Xã Phú Xuyên,Phú Xuyên,01,21.0001,105.698,10273,Xã,20.7641,105.917,60.02
1,False,279,Huyện,10261.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Văn Tự,Thành phố Hà Nội,Xã Phú Xuyên,Phú Xuyên,01,21.0001,105.698,10273,Xã,20.7641,105.917,60.02
1,False,279,Huyện,10264.0,Xã,True,True,Thành phố Hà Nội,Huyện Thường Tín,Xã Vạn Nhất,Thành phố Hà Nội,Xã Chương Dương,Chương Dương,01,21.0001,105.698,10237,Xã,20.8354,105.901,28.89
1,False,279,Huyện,10264.0,Xã,True,True,Thành phố Hà Nội,Huyện Thường Tín,Xã Vạn Nhất,Thành phố Hà Nội,Xã Phú Xuyên,Phú Xuyên,01,21.0001,105.698,10273,Xã,20.7641,105.917,60.02
1,False,279,Huyện,10267.0,Xã,True,False,Thành phố Hà Nội,Huyện Thường Tín,Xã Minh Cường,Thành phố Hà Nội,Xã Phú Xuyên,Phú Xuyên,01,21.0001,105.698,10273,Xã,20.7641,105.917,60.02
1,False,280,Huyện,10270.0,Thị trấn,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Thị trấn Phú Minh,Thành phố Hà Nội,Xã Phú Xuyên,Phú Xuyên,01,21.0001,105.698,10273,Xã,20.7641,105.917,60.02
1,False,280,Huyện,10273.0,Thị trấn,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Thị trấn Phú Xuyên,Thành phố Hà Nội,Xã Phú Xuyên,Phú Xuyên,01,21.0001,105.698,10273,Xã,20.7641,105.917,60.02
1,False,280,Huyện,10276.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Hồng Minh,Thành phố Hà Nội,Xã Phượng Dực,Phượng Dực,01,21.0001,105.698,10279,Xã,20.772,105.837,44.69
1,False,280,Huyện,10279.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Phượng Dực,Thành phố Hà Nội,Xã Phượng Dực,Phượng Dực,01,21.0001,105.698,10279,Xã,20.772,105.837,44.69
1,False,280,Huyện,10282.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Nam Tiến,Thành phố Hà Nội,Xã Phú Xuyên,Phú Xuyên,01,21.0001,105.698,10273,Xã,20.7641,105.917,60.02
1,False,280,Huyện,10291.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Văn Hoàng,Thành phố Hà Nội,Xã Phượng Dực,Phượng Dực,01,21.0001,105.698,10279,Xã,20.772,105.837,44.69
1,False,280,Huyện,10294.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Phú Túc,Thành phố Hà Nội,Xã Phượng Dực,Phượng Dực,01,21.0001,105.698,10279,Xã,20.772,105.837,44.69
1,False,280,Huyện,10300.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Hồng Thái,Thành phố Hà Nội,Xã Phú Xuyên,Phú Xuyên,01,21.0001,105.698,10273,Xã,20.7641,105.917,60.02
1,False,280,Huyện,10303.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Hoàng Long,Thành phố Hà Nội,Xã Phượng Dực,Phượng Dực,01,21.0001,105.698,10279,Xã,20.772,105.837,44.69
1,False,280,Huyện,10312.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Nam Phong,Thành phố Hà Nội,Xã Phú Xuyên,Phú Xuyên,01,21.0001,105.698,10273,Xã,20.7641,105.917,60.02
1,False,280,Huyện,10315.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Tân Dân,Thành phố Hà Nội,Xã Chuyên Mỹ,Chuyên Mỹ,01,21.0001,105.698,10330,Xã,20.7162,105.884,35.54
1,False,280,Huyện,10318.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Quang Hà,Thành phố Hà Nội,Xã Phú Xuyên,Phú Xuyên,01,21.0001,105.698,10273,Xã,20.7641,105.917,60.02
1,False,280,Huyện,10321.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Chuyên Mỹ,Thành phố Hà Nội,Xã Chuyên Mỹ,Chuyên Mỹ,01,21.0001,105.698,10330,Xã,20.7162,105.884,35.54
1,False,280,Huyện,10324.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Khai Thái,Thành phố Hà Nội,Xã Đại Xuyên,Đại Xuyên,01,21.0001,105.698,10342,Xã,20.7006,105.949,51.66
1,False,280,Huyện,10327.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Phúc Tiến,Thành phố Hà Nội,Xã Đại Xuyên,Đại Xuyên,01,21.0001,105.698,10342,Xã,20.7006,105.949,51.66
1,False,280,Huyện,10330.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Vân Từ,Thành phố Hà Nội,Xã Chuyên Mỹ,Chuyên Mỹ,01,21.0001,105.698,10330,Xã,20.7162,105.884,35.54
1,False,280,Huyện,10333.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Tri Thủy,Thành phố Hà Nội,Xã Đại Xuyên,Đại Xuyên,01,21.0001,105.698,10342,Xã,20.7006,105.949,51.66
1,False,280,Huyện,10336.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Đại Xuyên,Thành phố Hà Nội,Xã Đại Xuyên,Đại Xuyên,01,21.0001,105.698,10342,Xã,20.7006,105.949,51.66
1,False,280,Huyện,10339.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Phú Yên,Thành phố Hà Nội,Xã Chuyên Mỹ,Chuyên Mỹ,01,21.0001,105.698,10330,Xã,20.7162,105.884,35.54
1,False,280,Huyện,10342.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Bạch Hạ,Thành phố Hà Nội,Xã Đại Xuyên,Đại Xuyên,01,21.0001,105.698,10342,Xã,20.7006,105.949,51.66
1,False,280,Huyện,10345.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Quang Lãng,Thành phố Hà Nội,Xã Đại Xuyên,Đại Xuyên,01,21.0001,105.698,10342,Xã,20.7006,105.949,51.66
1,False,280,Huyện,10348.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Châu Can,Thành phố Hà Nội,Xã Chuyên Mỹ,Chuyên Mỹ,01,21.0001,105.698,10330,Xã,20.7162,105.884,35.54
1,False,280,Huyện,10351.0,Xã,True,False,Thành phố Hà Nội,Huyện Phú Xuyên,Xã Minh Tân,Thành phố Hà Nội,Xã Đại Xuyên,Đại Xuyên,01,21.0001,105.698,10342,Xã,20.7006,105.949,51.66
1,False,281,Huyện,10354.0,Thị trấn,True,False,Thành phố Hà Nội,Huyện Ứng Hòa,Thị trấn Vân Đình,Thành phố Hà Nội,Xã Vân Đình,Vân Đình,01,21.0001,105.698,10354,Xã,20.7209,105.789,41.6
1,False,281,Huyện,10363.0,Xã,True,False,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Hoa Viên,Thành phố Hà Nội,Xã Ứng Thiên,Ứng Thiên,01,21.0001,105.698,10369,Xã,20.7738,105.759,38.4
1,False,281,Huyện,10366.0,Xã,True,False,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Quảng Phú Cầu,Thành phố Hà Nội,Xã Ứng Thiên,Ứng Thiên,01,21.0001,105.698,10369,Xã,20.7738,105.759,38.4
1,False,281,Huyện,10369.0,Xã,True,False,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Trường Thịnh,Thành phố Hà Nội,Xã Ứng Thiên,Ứng Thiên,01,21.0001,105.698,10369,Xã,20.7738,105.759,38.4
1,False,281,Huyện,10375.0,Xã,True,False,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Liên Bạt,Thành phố Hà Nội,Xã Ứng Thiên,Ứng Thiên,01,21.0001,105.698,10369,Xã,20.7738,105.759,38.4
1,False,281,Huyện,10378.0,Xã,True,False,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Cao Sơn Tiến,Thành phố Hà Nội,Xã Vân Đình,Vân Đình,01,21.0001,105.698,10354,Xã,20.7209,105.789,41.6
1,False,281,Huyện,10384.0,Xã,True,False,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Phương Tú,Thành phố Hà Nội,Xã Vân Đình,Vân Đình,01,21.0001,105.698,10354,Xã,20.7209,105.789,41.6
1,False,281,Huyện,10387.0,Xã,True,False,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Trung Tú,Thành phố Hà Nội,Xã Ứng Hòa,Ứng Hòa,01,21.0001,105.698,10402,Xã,20.6888,105.848,67.8
1,False,281,Huyện,10390.0,Xã,True,False,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Đồng Tân,Thành phố Hà Nội,Xã Ứng Hòa,Ứng Hòa,01,21.0001,105.698,10402,Xã,20.6888,105.848,67.8
1,False,281,Huyện,10393.0,Xã,True,False,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Tảo Dương Văn,Thành phố Hà Nội,Xã Vân Đình,Vân Đình,01,21.0001,105.698,10354,Xã,20.7209,105.789,41.6
1,False,281,Huyện,10396.0,Xã,True,False,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Thái Hòa,Thành phố Hà Nội,Xã Hòa Xá,Hòa Xá,01,21.0001,105.698,10417,Xã,20.6673,105.79,40.42
1,False,281,Huyện,10399.0,Xã,True,False,Thành phố Hà Nội,Huyện Ứng Hòa,Xã Minh Đức,Thành phố Hà Nội,Xã Ứng Hòa,Ứng Hòa,01,21.0001,105.698,10402,Xã,20.6888,105.848,67.8
